label	text
1	You obviously missed the point:  It appears that no rational purpose exists for limiting marriage in this state to opposite-sex partners  And as we all know, there hasn't been a rational reason for limiting marriage.
1	I believe I wrote several times that I am not arguing against the rational theory of evolution.
0	This is such a typical response on your part. Don't actually respond to the post, simply deflect the attention to Kerry.  Always "yeah, but John Kerry..." rather than a response that actually considers the content of the post.
0	Well excuuuuuuuuuuuse me. You are obviously not simply inquiring into the way people think then, so instead of asking generally what people think, why don't you tell us exactly who you are looking for so they can present themselves.
0	Like campaigning for better information on and access to b/c you mean? That's what pro-choice groups do. Like seeking to improve benefits and general support for single parents? yup, they do that too.  As an individual, i give up time and resources to help the local family planning clinic. I ran sexual health campaigns at college. I recently did a drive to get goods to sell at a jumble sale, the profits of which go to a local single parent (note - not just single mother) group - and that's just for starters. What do you do to help lower the abortion rate?
1	Not everyone agrees with policy. Afterall look at the Brady Campaign, one of their long time members was leaking classified information to the NRA and other pro-gun groups on purpose.
0	So guns are more important than the safety of women? Then the right of women abandoned by their husbands to know about the financial situation of their spouses in a divorce case?  So men love their guns more than women? Is that some kind of homosexuality? Ya know a gun is kind of shaped like, um, you know what. A gun does ejaculate in a sense.
0	Oh, so you were not in any way talking about evolution in these posts? Then why are they posted on the c vs e board?  Please, that's just pathetic.
1	This is why religion may not survive the future.  People like Arch are setting it as opposed to science and in that position it will be doomed to fail.  The only hope is if the nuts stop making it in to an adversarial situation.  Arch is doing nothing but distorting the very thing he holds so dear, but that is already clear to anyone who knows his work here.
1	In science, a scientific method actually exists. There is no scientific method in creationism. Religion cannot use the scientific method.
0	Uh. They do exactly what Bloomberg did illegally. It is their job and they have actual jurisdiction.  Otherwise one is a vigilante! You know what that means. Illegal!  No one in Ohio elected him nor was he otherwise by anyone to conduct investigations of anything outside of New York City! You know. Usurping actual authority which is Illegal!
0	While I'm not going to consider Dr. Tiller a pillar of society, I'm certainly not going to condone his murder.
0	Oh, I am just so bothered and annoyed that I can't prove my faith!!! Actually, I'm not really that bothered nor annoyed. I know that all the evidence points to creation, i.e. the creation interpretation makes more sense than the evolutionary interpretation. There is very good evidence to suggest the existence of God, for one, the fact that we are all still here is one. If there were no God, than this whole universe would cease to function. I believe the laws of nature and our sciences are man's attempt to describe the normal ways that God upholds His creation. When He acts differently, a miracle occurs. Of course, this is based on the belief that the Bible is true. Many other great scientists, including Newton and Galileo also seemed to believe that science and Christianity were compatible. Reason stems from the belief that the universe is orderly, rational and logical. By the dictionary, reason is the intellectual faculty by which conclusions are drawn from premises. Now, if we are accidents of pure chance (which evolution teaches) than the thought patters that determine your logic are also products of chance. If your logic is the result of chance processes, you can't even be sure it evolved properly. This is just to show that with evolution, you can't be sure of anything, because everything is just an accident. But with an orderly and rational Creator, you can be sure of things and be able to reason.
1	Well either the Pottenger cat/pig/mouse thing is either the truth or they made the whole thing up. I think we are seeing a mirror of this experiment in society today...please notice how diseases are striking people at younger and younger ages....it's not going to get any better, either because people are not taught the reality about nutrition -- and that what they eat not only effects them, but their offspring as well.
1	Just by being something man made, this cannot be a right. Any right that all humans deserve comes directly from God. For example, life, liberty, and property. I understand that many people do not have health insurance. It sucks, and everyone knows it. It is not a right, it is a good. Goods can be purchased in a competitive market priced based on the law of supply and demand, well in our capitalist society. This is an expensive good, and not everyone is fortunate enough to have it. That is just the way it goes, there are ways to fix it, there are ways to make it cost less, but not everyone is going to get it no matter how hard we try. Unless, God makes it a right, it is not one.
1	The Big Bang arose from a singularity not from nothing.  This is a clear sign that th reader doesn't understand cosmology or science.  Yet we are supposed to believe that a God created the universe out of nothing especially since there is no shred of evidence for a God.  This topic is covered extensively in the online monthly magazine - Science and Discovery. These folks also debunk the Bible and other religious nonsence.  The name of the organization which I suggest everyone look at is Science Club of Long Island.
1	This thread started with a challenge to God's omnipotence. It had nothing to do with omniscience. Our definition of omnipotent is "having virtually  unlimited authority or influence. That appears to rule out the ability to do every conceivable task, uncluding those that are illogical. It does not diminish the power of God.
1	Marc, explain to me why you'd apply a philosophical definition of evolution, or a business definition of evolution in place of the biological definition of evolution in regards to life.  That doesn't seem to make much sense at all.
0	So you're accusing me of the thing that your most guilty of? As I remember your posts have been censored several times by admin because you resorted to viscious personal attacks and name calling. And aren't you interested in the truth. Why isn't whether Jefferson said it or not important?
1	If all you got in school was that the Spanish Inquisition was "at times very strict" than you have been a wee bit undereducated to put it mildly. Let me give you the cliff notes version- the purpose of the Spanish Inquisition was to find anyone who didn't believe exactly what the Church told them to and if they were found to be "heretics," they were gruesomely tortured until they said they believed, or if they didn't they were killed.Now I hope you can see why saying the Spanish Inquisition was "at times very strict" is a GIGANTIC understatement.
1	But they are implemented completely differently.
1	Among other things, generally adaptions to a colder environment.  As for your theory as a whole, doesn't the whole 15, 000 year gap between the extinction of the Neanderthalls and the development of farming (particularly the grains youre talking about).
1	There is either cause for little concern, or huge concern. The thickness of the ozone layer fluctuates over the years. So in fifty years it could be very thick. But, if it's in one of it's high thickness stages, and there are holes in it in some places, and extremely thinness in others, we're in trouble.
0	Here is a text from Mike Moore's own website:  DONAHUE: OK, so let's understand. You'd like a ban on the sale of handguns.  MOORE: Yes. I believe that we don't need handguns.  No the question beggs. Did Mike Moore ever employ a body guard with gun? I'll change my opinion on this matter if I get better information. But I think you and I know the answer don't we?
1	Sandy do you understand that if a star is one light year away, then we see the light from that star that left the star one year ago? So the star must be at least one year old.
1	I was reminded of this, also...
1	It was a poll. The 1052 persons are what is know as a  sample  (pronounced SAM-pull). To hear from a majority of voters you would have to ask everyone in the state and then it would be called  an election.  Not a poll.  It was not specifically mentioned that it was a random sample but that can reliably be inferred in that a sampling error was discussed. Most people know this stuff. If they don't, they refrain from shooting their mouth off. That was pretty dumb, even for you.  The poll was done by The Field Poll, which is independent and non-partisan. The statistical detail are here. However that website has numbers and stuff and is not written in Elizabethan English so it may be hard for you.  For everyone else, it is pretty interesting. For example:
0	By spreading lies and misinformation. Tell me, if the cause is so just why do pro-life sites lie so much?
0	Well, many argue that pro gay rights is a conservative. They say that conservatives favor government staying out of people's lives and not dictating the way that people should live. They argue that conservative people are using religion, not conservative principle to stand against gay rights. I don't know if that is true; I do know that whether conservative, liberal, both, or neither, I cannot find a way to call myself a good person if I do not support gay rights.
1	Actually...I do believe there ARE laws against people wearing masks in public. IIRC, some locations even have laws against adults wearing masks in public on Halloween.  But, as to the story...Yes, cops are IGNORANT and DO LIE ALL THE TIME.  But, what's new?  As for a trunk loaded with assault rifles...  I've done that several times.  Just not to an airport.  I hope he sues the city and I also hope he (or someone else) takes CA's anti-gun laws to the supreme court.
1	The original molecule had some lipolytic function, but removing some amino acids from it, in the right place, made it fit better into the substrate, and thereby greatly increased its functionality.  Barbarian observes:  We thought it would take roughly a million years for bacteria to evolve enzymes capable of digesting nylon (because the compound is so different than any they were able to digest) but it took less than a century. .
0	Yes I was 17 years old before, but if I asked a question, or told my business, I was mature enough to deal with the responses whether they were in my favor or not. Now that I'm 26 I can take people not agreeing with me. I'm not knocking her decision, just her attitude.
0	I don't see how this is not a debate about abortion. True, it's become mildly less concrete, but that's what happens when you try to get it right.
1	No dissonance - you just can't see past your strawmen. I'm a methodological naturalist, not a strict determinist, and I consider that free-will and volition are gradually emergent properties.
0	Well...  You can apparently read, but what you have apparently chosen to read - and accept - says much.
1	The following seems to be a passage that bert and WW/SS will be ignoring in the article. This explains why WW/SS have this thing about vitality and EAM
1	Just as Richard Gere does not sway my political views, Ludacris is no more influentual with me than is any other celebrity XXXXX...like Sean Penn.  It is amusing how people put value in what some goofball celebrity says or does just because he's famous.
0	This remains unspecified. (I explained this in the last paragraph)
1	The report is very recent. Lack of action by the ATF within a few days of a report being released is not evidence of anything. Secondly, the ATF can't just walk into a gun show and randomly choose people to investigate. They have to have specific information about the identity of people suspected of breaking the law at gun shows before investigating. So unless they are given such information about the sellers in the NYC report they can't do anything.
1	But it took a lot longer to develop. My point was that only after about 5000 years of human civilization did empiricism as science develop. Religion, supernaturalism, and mythology trace back into prehistory. What we know as science didn't even begin to exist until the late 1500s and 1600s. Before that it was OK to do science like Aristotle did - no experiment, only thinking about a logical answer. Thus, heavy objects fell faster than light ones and any fool could tell that the sun orbited the earth.But science is more than an inner way of thinking. It is a process and a method for learning about the universe. It is called methodological naturalism. That is not to say the science asserts that nothing exists except what is natural. It says that science can't study the supernatural.
0	So, you are going to ignore the fact that you just suggested that it was the Democrats trying to pass the immigration bill when it was really bipartisan? Really, Phyllis, are you too proud to admit that you were wrong?
0	Well let me first get to this just so everyone will know which side of the gun issue im on, I am an avid gun owner and I support any laws that target criminals while unafecting lawfull gun owners. I only posted this thread to gather poinions and speculation, mostly from the anti-gun side. They say that we gun owners have a fantasy view of reality after a total gun ban, so I just thought I might like to hear their thoughts on life after a total gun ban. Will some of their views make sense, or will their views be just as crazy as they claim our views are. Inquiring minds want to know!
1	That's not quite right. More accurate would be: Nothing that occurs outside the realm of physical law is in the realm of science. Science by no means precludes the possibility of there being something outside the realm of science.
0	Oh I certainly don't pretend that and certainly didn't claim that either--though a couple of left-wing posters here (who will remain nameless for now) might take the bizarre step of saying my post to you amounted to as much, if history is any indicator. Maybe we'll all luck out and they'll forget their Lenses of Bias at home, and instead read claims people actually make.
1	That is the declaration of independence not the constitution.I can go you one better admendment 9 and 10 talk about certain rights retained by the people.Amendment IXThe enumeration in the Constitution, of certain rights, shall not be construed to deny or disparage others retained by the people. Amendment XThe powers not delegated to the United States by the Constitution, nor prohibited by it to the states, are reserved to the states respectively, or to the people.The conservatives would argue that by offering same sex marriage that their persute of happiness is denied by gay people even existing and that they have to look at us.
0	So you believe that the person who is going to die has no say so in the matter of what happens to their body?What if they said that because of organ donor shortages that now it would be law in your state that when you die, all of your organs would be taken out of your body and reused without your permission. Would that be OK for them to do? emoticonXConfused
1	I agree with that. Several companies made enough extended magazines in anticipation of the ban that they're still available for a reasonable price ten years later. As a business person the only question is going to be if grandfather rights will again be available if new legislation is passed. I spoke with a gun dealer I know who said manufacturer distributors are already calling dealers trying to determine what post-ban demand might be for pre-ban configurations. Bushmasters will be selling like hotcakes.
1	Well, all Arch could do was attack Evolution.Your point is proven as well as my poll. Besides, the complete and utter failure for creationists to argue their belief on its own merits is a well known fact. There are at least three threads that ask creationists to do just that. There isn't any single one where they even try to do it.They always, always fall back on the false dichotomy of if not A, therefore B. But C through ZZZ may exist. If the sky is not orange, it is therefore brown!
1	I'm always honest! emoticon_xangel It would become a completely atheist planet in no time - what makes the earth different is Christ's teaching and actions while he was here, and the following ACTS of those who witnessed it. His Disciples (mainly Peter) w
0	Standard 2LOT argument? Find some evidence that isn't just hypotheses.
1	**Science is more than a methodology. Empiricism and validation by prediction from anticipated regularit is its methodology. If science were nothing more than a methodology, than no science would exist beyond the confines of any particular experiment and/or collection of observations/measurements undergone currently.However, you are right, in so far as 'science' _should not_ be conflated with and confused for any particular philosophy, with the possible exception of empiticism. But 'should' is not the issue. The fact is that, falsely and irrationally, you and other materialist have tried, and with great success unfortunately, to convince the public that your materialism and 'science' are one and the same. Just denying that you have done so, and that you [and your fellow darwinists] continue to do so in your every post, doesn't cut the mustard.
1	oh my, sigma, you haven't posted in awhile.   Illegal as in reaching beyond their power to make this decision.
1	Well, I thought I did. Perhaps you didn't understand.  We can look at the rings of a tree to determine how old it is. We can also determine other things, such as relative lengths of growing seasons and times of catastrophies. If I were to cut down a tree just after it was  created,  I would be able to infer a growth pattern and relative seasonal information.. even though there was no growth pattern and there were no seasons.  In the same way, if we look at a star that is 10 billion light years away, we are seeing the events that happened at that star 10 billion years ago.  If this creationist  response  is correct, and the light we see didn't originate 10 billion years ago, what is the light telling us? It's telling us a story of stellar events that never happened. That's like writing a history book about events that never took place... Or at the very least, that would be like someone reading my daily journal of the events that took place in my life millions of years before I was born.  Unless you can explain why we would see this false information, this response leaves you stuck with a trickster God.  Moreover, true to SkepticGunt's word, this view is unscientific because it is completely unfalsifiable.  Because that's how God made it  is not a scientific claim.
0	Appears that brady murdered the facts, tried to tamper with the evidence and then ran away. Such courage and what a demonstration of the dishonesty in his 'convictions'. emoticon_xagree
1	The VAST majority of abortions occur within the first trimester. Abortions at 21 weeks and over are pretty rare.
0	I was hit and grounded when I was a kid. I turned out fine. But it looks to me like your parents didn't believe in corporal punishment. Thats why you have your attitude.
1	logic would lead one to believe abortion is wrong...but why be consistent in your thinking.The point is, logic and rational thinking is not a requirement to make a law. You can ban abortion is you want...the states did it and the constitution allows it, even if 5 legislatures think otherwise.
1	And some of those tests fail. There are holes in the theory of gravity. Yet gravity remains fact in simple every day terms. Evolution is fact because  we can observe it's effects on objects and we can do tests to determine more about it . Further there are very few holes in that theory. Evolution is therefore more deserving of being called fact than gravity is.  What I think you are really trying to say is that you can think you understand gravity (drop ball; ball falls) therefore you see it as a fact. But evolution is complex even at a basic level, so you do not see it as fact.
1	Ditto! With that in mind...I want to let you make your own arguments for your position before I post a rebuttal to any of them, for reasons described above. Instead, though, I can post a brief few arguments of my own.Firstly: the statement you are trying to support is "Biologically speaking, a human individual's life begins at conception". However, the word 'life' - that which you are arguing has a factually determinable beginning, does not have an absolute biological definition. To quote the wikipedia article on it: "It is still a challenge for scientists and philosophers to define life in unequivocal terms". This is doubly the case when considering the 'life' of an individual, as opposed to the 'life' of, say, a skin cell. For example, a person with no brain activity can be composed of living cells if they are kept on life support, but legally and medically the individual is considered dead.The argument, then: If 'life' has no definitive definition, how can you argue that it has a clearly definable start?Secondly: Consider a zygote. According to you, it is an individual. But a zygote can split into two - to form monozygotic, or 'identical', twins. Before splitting, it is one 'individual'. Afterwards, it is two. Where has the extra individual come from? Given that the split can happen up to 15 days after fertilisation, when was the start of that individuals life?Thirdly: In contrast to identical twins, consider a chimera organism. A chimera is made up of cells containing one of two different strands of human DNA - they are formed when two fertilised eggs or early embryos collide and become one embryo, which then goes on to be a single human being. Given that the single individual was created by the merging of two different individuals (by your definition), when was the biological start of their life?
1	Actually, the fiercest competition comes from within the same population. Not all organisms born can possibly survive.
1	Please provide evidence that 'there are more fornicators are shacking up' instead of getting married. Or, is that more of your unsupported claims that you are so fond of.As for perversions, you seem to be very unhealthily concerned with other people's sex lives.
1	So the Kerry campaign paid them 4 years ago? The transcript is from 2000. http://www.truthtree.com/Censorship/posts/141.html
1	1984, huh? I'm sure that is all still very relevant. Actually there is a lot of discussion about the nature of Archaeopteryx. Much of it deals with whether it could fly and what it teaches us about how birds came to fly - ground up or trees down. But what they all agreed on, even back then, was that Archaeopteryx is a transitional. Taxonomic debates aren't really very meaningful, really. Creationists like to make a big deal about the fact that most taxonomists and ornithologists classify Archaeopteryx as a bird. But where else would it go? That's a limitation of the Linnean classification system - everything is put somewhere, even if it doesn't exactly fit. The only debate about the evolution of Archaeopteryx among experts is whether it evolved from theropod dinorsaurs or from archosaurs. It's still a transitional.
1	Rubbish, there are many that argue otherwise. The life of twins can be viewed as starting at the moment the zygote/ embryo splits for example.  The reality though is there is no single point at which a human life begins: the moment the egg and sperm form, the moment of conception, first division and implantation, the moment the heart starts to beat, the moment of birth etc all mark stages in the formation of a new life.
0	Well, you get the idea.
1	Well, the 40Ar/39Ar method was used to say that it was 65 mya.  This same method was used to date volcanic rock from the Mt. Vesuvius eruption to within 7 years.  But the KT boundary was dated using several radiometric methods that all agree to within a couple of million years.  Here is where I got that info:  http://www.ncseweb.org/resources/rnc...12_30_1899.asp  Look at table 2.
0	No one, I repeat no one wants to take punitive actions against any woman unless you call carrying the baby to term punitive action.........  All we want is for the baby in the womb to have the same chance you did if possible...........
0	Really?
0	I am with you here. It isn't.
1	LOL!  And yet you look both ways when crossing street.
0	so what about the idea, though, that if I move into a new location and my subconscious mind generates a new physical trait to adapt me to the situation. In this way my mere thoughts (non-physical) would be creating a new physical body...aka, getting something from nothing -- pulling a rabbit out of a hat. (I can show you numerous examples of this in the animal kindom if you wish.)Also, what about non-locality. I could post some some weird stuff from physics...any of that count? I'm trying to pin down what is considered "miracle." And why does God have to be involved in a "miracle" anyway?...what if I were to believe that since humans were created in the image of God that we are all capable (or at least have the capacity) of performing our own miracles? O, Ye of little faith -- Jesus
1	And so have animals. Plants have been wiped out in the great extinctions too.[quote]Carbon dioxide producing animals could even feed themselves with their own breathe![/quot]Huh? You produce carbon dioxide. How do you propose to feed yourself with that?
1	yes, and we could regress infinitely here. i'd say well they developed from basic nervous cells near the skin surface, and youd say  well where did the nerve cells come from  etc etc. ulimately, we'd be back to square one: either they evolved from simple dna-type acid chains, or poof god did it. the existence of eyes actually doesnt make a great case for either argument
1	Cases v United States, 131 F. 2d 916 (1st Cir. 1942), cert. Denied sub nom., Velazquez v. U.S, 319 U.S. 770 (1943). Basically, The US Curcuit Court upheld that the Second Amendment didn't apply to weapons that couldn't be carried by an individual.
1	You have not proven any lies....Sorry, you have not.  The studies were done in different countries.  AND, since the APA is now also reporting the lack of  genetic evidence, obviously there are no lies involved.  ARe you aware that in May of this year, (you should catch up) the APA has begun changing the language in their papers, related to therapies,  causes of homosexuality?  These are professionals, belonging  to the APA, including their former presidents and leaders...Sorry but you  are wrong, the paper includes studies from different countries  on twins, the facts are it is an  environmental  cause not a  genetic cause......that is what the studies are showing and even  the APA is beginning to change it their writing suggesting reparative  therapies will work, depending on the cause...  See this:  APA's New Pamphlet on Homosexuality De-emphasizes the Biological Argument, Supports a Client's Right to Self-Determination
1	So much for lists of registration and "safe storage". Same thing happened when Hitler took over a country and got hold of all the lists. They were especially interested in the gun lists and radio lists.
1	You think wrong. Just look at most places in Scandinavia. They are much freer in thier atitude towards sex and they don't have nearly the the problems as you do. Of course that is on a per capita basis. No, it is ignorance of sex that is the problem in this situation. In the case of many places in the USA it is sort of like "A little knowledge is a dangerous thing..."
0	And this from the person who when I used to debate him and did something like this complained about "parroting"? Hypocrite much?
0	So is Jesus, aka God, a liar?Or was not even one of the millions of believers who prayed for Terri Schiavo's life to be saved really God's child? Gee, I wonder how many people out there are being led by a pastor, priest, or what have you, that prayed but God didn't listen because that religious leader is a fraud? Hmmm, maybe the rape or molestation of young boys, adulty, and so on, by religious leaders is more widespread than anyone could have imagined?!?!?!
0	Because the NY Times, CNN, ABC, Dan Rather, and Handgun Control are all atheist-lead and anti-Christianity. Yeah.
1	Capuchins? The monks? http://www.capuchin.com/   Are you saying monkeys are smarter than monks?
1	I would kind of Like to Discuss your Fascinating use of Caps. :) But seriously, your numbers are insane. Somewhere around 8000 gay couples have gotten married in the past couple of years, how in the world do you imagine that they've cost the state hundreds of thousands or millions each? You just made all that up, didn't you?
1	You have been decieved ! There is absolute proof of evolution.  http://www.funny--pictures.com/pictu..._boy_twins.jpg
1	Actually new organs are developed only by MODIFICATION of existing ones. But those modifications are due to chages in the existing physical and chemical structures. New chemical structures can however arise easily by mutation. For example mutation of a single base in chloroplast DNA results in effectively total resistance to the microbial peptide tentoxin. One can indeed turn it on and turn it off with a little genetic manipulation. In addition the specific mechanisms involved are well described in the literature. Glad to supply a set of links if anyone really wants to read them, but will not do so unless requested. CF1 I might add is one of the most important body parts to be found anywhere - most of our food supply depends on its turbine like function.
1	So what are some examples of restrictive gun laws in South Africa? The people in South Africa think their gun laws are not strict enough. In one of your previous posts you seem determined to use South Africa as evidence that outlawing guns doesn't work. But gun ownership is still legal there.
1	Bull XXXX. Best I can tell, our Creationist is confusing CAN with CERTAINLY WILL. In certain cases, a specific single nucleotide change CAN be lethal, but that's not at all what the Creationist is claiming. Although this is an imperfect analogy, to see the general flaw in his logic, consider this statement: "Science has now shown that being in a car accident is completely fatal." 
0	We're legally dead when we no longer mentally exist (hence the term  brain-dead ), so there is no logical reason to set the beginning point as anything other than the start of the mental existence. Just as people who are dead and without mental existence do not have the ability to obtain rights, a collection of human cells without a mental existence cannot obtain rights.  I also notice you have resorted to attacking other people's views rather than following the topic of the thread, which is to share YOUR views.
0	And perhaps you have overlooked the issue of abortion relating to crime. Who knows if were actually aborting future murderers? Aren't you for crime prevention?
1	Well, you are talking to Mr. Statistics here so I am quite aware of how few abortions result from women who become pregnant following rape.... the numbers are not hard to find even from the sort of "official" unbiased sources many pro-lifers seem so quick to decry.For example, first hit on Google.Or if you have the patience to read it, this article.Now we settled that, you are asserting it is fine to deny the women of South Dakota access to abortion if they are pregnant from a rape just because they are in a minority. I have problems with such an approach.
1	I think it depends on what they were charged with.  Rapist-no  child molester-no  Basically most or all crimes of violence-no  Possession of pot-o.k. your basic chicken ####stuff.emoticon_xkill
1	The ID movements form of ID states that there are "large gaps" in the theory of evolution that can only be explained by the presence of a supernatural designer. Behe is happy to think that it is the christian god (like the rest of them), but they arn't allowed to say that, because if they do, they violate that annoying ammendment!The ID argument is not scientific, because it's not falsifiable, and has no supporting evidence. The ID movement relies solely on LACK of evidence for evolution, which is complete bunk. Just because we don't know yet, it doesn't mean that godditit. (Incedentally, most of Behe's claims of "Irreducible Complexity" are already destroyed by science, as DamEtel will be more than happy to explain.)
0	Mother's choice available through 1st trimester.  Mother's choice not available after 1st trimester with exception in cases where mother's life is threatened by continuing pregnancy.  Pregnancy due to incest-abortion mandatory.  Pregnancy due to rape-cost of abortion paid by rapist or by the courts who generally let the rapists off scot-free.
1	And neither can millions of other heterosexuals, something you ignore. As for nature, technically anything that occurs ever without supernatural causes is in fact in nature. We are a part of nature. Everything we do is a part of nature. Therefore, by taking the genetic data of two gays, placing it in a egg and having a surrogate mother bring it to term, gays can reproduce themselves.
0	why the comparison of gun owners yo violent killers and serial rapists? What law have I broken? Since we are doing comparisons your anti-freedom agenda is very similar to the bazi gun control laws of the 1930s, it is like the jim crow laws of the US. Your agenda is one of racism. This is insulting, ignorant, and shows your true colors as an enemy of freedom.
0	Huh? Please expound how the Gates, the Gettys, the Kennedys, the Hiltons, the Rockafellers dominate the poor with guns. The rich can afford and can legally own them right now. Are they enslaving the poor right now at the end of a gun barrel?Please explain that if a common man can store, use, and own modern military weapons as safe or even safer that the state; that he/she should not be allowed to own military weapons.
0	Which lie is that?
0	You show a gap to be inexplicable via natural forces by trying to explain it via natural forces. You can't do it by hypothesising supernatural forces, because that's just meaningless unfalsifiable speculation. ID doesn't have a different method of searching - all it does is give up quicker. That's how it 'detected design' in the eye; that's how it 'detected design' in blood clotting, the immune system - it just gave up looking for natural explanations and assumed design filled the gap.
0	Abortion is never justifiable homicide. It is never manslaughter. It is never an accidental killing. It is murder. It is the taking of a human life with malice and aforethought. If it goes un-punished in this life, rest assured that it will be judged by your creator in the next life. You liberal females who think that killing un-born children is a healthy activity are going to be in for a great surprise some day.  I have talked to many women who had abortions in their past; all of them were ashamed of what they did. For them, their guilt was almost too great to bear. So, I ask one more time; what person posting on this topic can say that they wish that their mothers had aborted them???
0	That's right, a higher view of the fetus than there currently is typically in our culture. I have no problem with anyone referring to it that way.
0	Excuse me, but you didn't fully read what he wrote. He didn't say that he supported abortion. He said that he wasn't as much a freak about it as you're being.
1	SO we are sticking with the now defamed "collective right theory" As of yet you have not explained:How the people in the 2nd amendment differ from the people in the other amendments.why the government would put a bill of rights that pertained to "the people" in all the other amendments but somehow saw the need to write one for themselves in the 2nd.Ill keep it to 2 for now
0	Incredibly enough, ignoring my rebuttal doesn't make you right.
0	See exhibit one, Matt.
1	Actually National Geographic is more accepting of the truth than biased for the argument.  Evidence always speaks for itself.  It is by its very existence, evidence!  When studying with an open mind, one does not attach regilious beliefs to scientific exploration.  One does not creat hoax relics in the openminded search for the truth regarding our history.  One believes established historical facts as a background for research, not as an answer box for the daily questions that arrive during our trek into the past.  Strict Creationists came to the conclusion that the Bible was literally true before they were presented with the evidence that it cannot be so.  Entirely not so. The evidence supporting Creationism is the Bible, written by man, bought and sold in many languages all over the world. The evidence supporting evolution is piled up in museums and institutional collections all over the world. The only evidence that the Creationists are right is that someone said so and we wrote it down. The evidence of evolution is here to touch, study, age-date and ponder. The 6000 year old earth story has been debunked.  Maybe that's your biggest problem, thinking that they're totally opposite. The only thing that messes up the Biblical pie is the time line and our interpretation of how God works.  Understanding what we know now about orbital physics and why space things are almost always spherical in shape, it's laughable to think that the Earth was here before the Sun. Remember, you are reading from things written before man figured out that the Earth is not flat.  No, the Sun was before the Earth, the Earth before the Moon and the tides before intelligent life.  You can take that to the bank!
0	Independents tend to vote for one or the other, or stay at home I suppose. I don't think there was enough support for independent or third party candidates at the last election for this to be relevant. Unless you have another point that I've missed?
1	Just this morning there was an article in the paper about a woman in the Extreme Southern part of Texas in Brownsville being shot "with a stray bullet from Mexican soldiers" on our side of the river. Over 80% of the crimes are committed by Mexican gang members, many of which are ex-soldiers and drug enforcement for the mafias.Nope, not safe at all when foreign invaders attack Texans on our side of the river and do pseudo cop break and enters of homes or robbery of businesses.That is a good example of the importance of being armed. One county sheriff along the river encouraged citizens to get armed just for that purpose, freely admitting that his officers will not be there when they are needed the most. We Texans have kidnapping and ransome too but reserve our right to protect ourselves unlike EuroAsia who has copitulated entirely.You were saying?
1	Actually it is more than that. Yes conservatives will be back in power, but I have never seen so much discontent in America period.  I don't know where we got off track but I think it is this. We are Americans, not Democrat or Republican. Our allegiance belongs to the Republic, not to any political group. While we fight and try to score some kind of political points with each and every event, America is burning. Sooner or later, while we bicker endlessly, the American People are going to be fed up with both parties, and move into something yet not discovered.  Heck, the way China is rising in material wealth, and while we mortgage our Children's futures so that we do not have to feel the pain, maybe we will be just presiding over the destruction of the greatest society even known to man.  All of this is possible unless we find the courage to work together for the good of all America, instead of just trying to play got ya with the other party.  It is what I said a few days ago. United we Stand and Divided We Fall!  However, I doubt the Chinese will be anywhere as benevolent as We the People were. But it seems clear that change is coming, but I sincerely doubt that is has very little to do with the kind of change Obama Envisioned!  So belly up to the bar and Get Some discontent Boys! After all we all have earned it!  We reap what we sow!
0	So you're saying that it's better to just let the criminals stay armed and the good people should remain unarmed?  That's advocating to allow the wolf to kill as many sheep as it wants in hopes that it'll stop on its own and leave the rest alone.
1	Actually quite incorrect. One of the signs that evolution by means of natural selection is occurring is when changes in genetic makeup takes place in randomly mating populations. It seems that you have been influenced by Hitler and his breeding programs.
1	I don't think that we need to worry about the US arresting and jailing children for playing with toy guns.  There are anti-gun extremists like the VPC and pro-gun extremists like the NRA so I think the result will come out somewhere in the middle as far as gun-control is concerned.
0	Just so!!We are witnessing an arrogant display of the power that money has over the Congress in Big Health's attempt to scuttle health care reform.My two Blue Dog Democratic Senators refuse to stick their necks out and take a stand.If JFK were writing today, he would have a new book called Profiles in Cowardice, and my two Senators would make up the first two chapters.
1	The one thing that annoys me the most is the ridiculous way they try to bring the zygote down to the level of a hair follicle.  Hello!?! A hair follicle is practically nothing but dead tissue besides the few cells that make up the base! It is nothing like a zygote, who is a living functioning being. They use this approach in their whole essay as if it made sense.  It made no sense at all, in fact, it made them look awfully stupid when I read it. I shudder to think how many people may be deceived by this thing if they don't realize this first. Did anybody else notice that?
0	So you're saying that it's better to just let the criminals stay armed and the good people should remain unarmed?  That's advocating to allow the wolf to kill as many sheep as it wants in hopes that it'll stop on its own and leave the rest alone.
1	Wrong. It was Soviet women. The USSR no longer exists. Unless you believe that those godless commies are just playing possum? :)
